,Make,Number.of.Engines,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,total_pop,perc_of_total_fatal,perc_of_total_serious,perc_of_total_minor,perc_of_total_uninjured,counter,fatality_perc,injury_perc,uninjured_perc
6567,Mark c pauls,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6568,Mays,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6569,Mccaa,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6570,Mcbride,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6571,Mcarthur,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6572,Mcadam w e,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6573,Mc ardle,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6574,Mazzon,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6575,Maysmike,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6576,Maxfield,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6577,Mcclary,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6578,Maxcy christopher l,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6579,Maxair aircraft corp.,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6580,Max a boesiger jr,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6581,Maurer elmo a,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6582,Maupin,0.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6583,Mauck,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6584,Mattson,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6585,Mccain,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6586,Mcclead,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6587,Mcglaughlin richard,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6588,Mccurdy,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6589,"Mcfaul, daniel d.",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6590,Mcfarland bill,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6591,Mcewen dick,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6592,Mcentee,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6593,Mcdonald lynn b,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6594,Mcdaniel james d,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6595,Mccurry,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6596,Mccullough,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6597,Mcclellan j. grote,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6598,Mcculloch jerry,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6599,Mccormick,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6600,Mccorkle robert b,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6601,Mccluskey,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6602,Mcclure b j,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6603,Mcclintock,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6604,Mcclintic-piercie,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6605,Matto,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6606,Mathieu,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6607,Mathews,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6608,Marlow,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6609,Marshall james j,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6610,Marsh aviation,2.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6611,Marrone,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6612,Marrin,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6613,Marrero andres,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6614,Marrek smyth,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6615,Marlowe thooft,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6616,Marlin,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6617,Matey,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6618,Marley,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6619,Marland e davis,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6620,Markwood,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6621,Marks steven,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6622,Mark streitz,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6623,Mark divita,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6624,Mark coby,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6625,Martel,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6626,Martin charles a,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6627,Martin company,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6628,Martin edward h,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6629,Mateskon,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6630,Master donald c,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6631,Masselink,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6632,Massegee,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6633,Mason robert,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6634,Mason hal j,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6635,Masnic,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6636,Mascola,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6637,Mascari,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6638,Masak,0.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6639,Marvin faulk,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6640,Marvin e. eubanks,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6641,Marvin a. smith,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6642,Martin/harris,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6643,Martin-pitts,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6644,Mcglashan,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6645,Mcgrath robert f,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6646,Midget mustang,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6647,Merle musson,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6648,Meyer fred j,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6649,Meyer clair o,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6650,Metcalfe robert b,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6651,Messing roy,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6652,Meshko zenair,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6653,Merrell stephen,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6654,Merlin,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6655,Merkel,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6656,Micalizio,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6657,Meriwether jon,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6658,Merchant,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6659,Menzimer gary ray,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6660,Menefee,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6661,Menees,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6662,Menear pitts,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6663,Mendenhall,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6664,Meyer robert,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6665,Michael a howard,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6666,Mchenry george b jr,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6667,Michael s. logan,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6668,Mickler larry j,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6669,Micket,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6670,Mickelson,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6671,Michel paul john,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6672,Michaud,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6673,Michaelian,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6674,Michael w morgan,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6675,Michael r alexander,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6676,Michael adamczyk,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6677,Michael muratore,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6678,Michael l. thibault,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6679,Michael dean grissom,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6680,Michael conner,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6681,Michael cans,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6682,Michael c. quigley,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6683,Michael allen brown,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6684,Melvin k callen,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6685,Melton,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6686,Mejia,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6687,Mckenzie john p,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6688,Mcmillan joel l,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6689,Mcmichael elmer l,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6690,Mcleod alan,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6691,Mclane,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6692,Mclachlan,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6693,Mckinley eaa,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6694,Mckibben,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6695,Mckenzie douglas e,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6696,Meeuwsen,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6697,Mckenna james e,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6698,Mckenna glen r,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6699,Mckenna,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6700,Mckean,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6701,Mcintosh,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6702,Mcinroy,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6703,Mchugh tony,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6704,Mcmillin,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6705,Mcmurray david c,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6706,Mcmurtrie,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6707,Mcnabb,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6708,Meester,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6709,Meeker,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6710,Medway,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6711,Meadows,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6712,Meador,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6713,Mds fying llc,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6714,Mcwhorter,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6715,Mcswain,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6716,Mcreynolds,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6717,Mcquen,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6718,Mcpherson john g,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6719,Mcpherson,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6720,Mcnulty john s,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6721,Mcnicholas,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6722,Mcnear,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6723,Kenneson,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6724,Kenneth k knowles,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6725,1200,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6726,Hawley richard,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6727,Heberlein ronald,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6728,Hebb,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6729,Heard alan e,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6730,Healy,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6731,Heal,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6732,Hazen,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6733,Haxton,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6734,Hawkins august e,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6735,Hedeman,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6736,Hawker aircraft ltd.,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6737,Hawk,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6738,"Hauser, william c.",1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6739,Hauser u/hauser j,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6740,Hatle,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6741,Hatcher,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6742,Hastings,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6743,Hebert,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6744,Hedge,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6745,Hemingway,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6746,Helfrich-leonard,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6747,Helo werks,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6748,Helmer,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6749,Helio aircraft ltd,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6750,Helie,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6751,Helicycle/morrisey rr,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6752,"Helicopters & airplanes, inc.",1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6753,Heli-eagle inc.,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6754,Heiser robert c jr,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6755,Heekin,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6756,Heinz,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6757,Heinrichs,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
6758,Heinemann,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0002263011751820027,1,0.0,0.0,100.0
6759,Hein,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0046779248725265475,0.0,0.0,1,0.0,100.0,0.0
6760,Heilig-reading,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6761,Heibel,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6762,Hefner pitts,1.0,1.0,0.0,0.0,0.0,1.0,0.0019919921913906097,0.0,0.0,0.0,1,100.0,0.0,0.0
6763,Haskins,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0036392750564087635,0.0,1,0.0,100.0,0.0
